smiles,energy,split
C[C@@]1(O)CCOC1,-9438.519531,1
CC1(C)[C@H](O)[C@@H]1O,-9437.826172,1
C[C@@]1(O)[C@@H](O)[C@H]1O,-10415.3623,1
C[C@H]1[C@@H](C)C1(C)C,-7482.773438,1
C[C@H]1[C@@H](C)[C@]1(C)O,-8460.353516,1
C[C@H]1[C@@H](O)C1(C)C,-8460.329102,1
C[C@H]1[C@@H](O)[C@]1(C)O,-9437.899414,1
C[C@H]1N(C)C1(C)C,-7919.100586,1
C#CCC(=O)C#C,-8328.219727,1
C#CCC(=O)C#N,-8766.291992,1
C#CC(=O)CC#N,-8766.472656,1
N#CCC(=O)C#N,-9204.46875,1
C#CCC(=O)C=O,-9339.834961,1
N#CCC(=O)C=O,-9777.833008,1
C#CC(=N)NC=O,-9236.080078,1
C#CC(=N)OC=O,-9776.987305,1
N#CC(=N)OC=O,-10215.01367,1
N#CC(=N)NC=N,-9133.013672,1
C#CC(=O)NC=N,-9236.035156,1
C#CC(=O)OC=N,-9776.983398,1
N#CC(=O)OC=N,-10214.98145,1
C#CC(=O)NC=O,-9777.514648,1
N=C(C=O)NC=O,-10247.68066,1
[NH][C](C=O)OC=O,-10788.64844,1
N=CNC(=N)C=O,-9706.525391,1
N=CNC(=O)C=O,-10247.49414,1
N=COC(=O)C=O,-10788.50684,1
O=CNC(=O)C=O,-10788.94629,1
C#CC(=O)C#CC,-8328.517578,1
CC#CC(=O)C#N,-8766.615234,1
CC#CC(=O)C=O,-9340.010742,1
C#C[C@H](C)C#CC,-7383.159668,1
CC#C[C@@H](C)C#N,-7821.477539,1
CC#C[C@@H](N)C#N,-8257.918945,1
C#C[C@H](O)C#CC,-8360.574219,1
CC#C[C@@H](O)C#N,-8798.833984,1
CC#C[C@@H](C)C=O,-8394.9375,1
CC#C[C@@H](O)C=O,-9372.460938,1
C#CC[C@H](C)C#C,-7382.991699,1
C#CC[C@H](C)C#N,-7821.307617,1
C#C[C@@H](C)CC#N,-7821.308105,1
C[C@H](C#N)CC#N,-8259.568359,1
C#CC[C@H](N)C#N,-8257.787109,1
C#C[C@@H](N)CC#N,-8257.814453,1
N#CC[C@H](N)C#N,-8696.043945,1
C#CC[C@H](O)C#C,-8360.422852,1
C#CC[C@H](O)C#N,-8798.669922,1
C#C[C@@H](O)CC#N,-8798.727539,1
N#CC[C@H](O)C#N,-9236.910156,1
C#CC[C@H](C)C=O,-8394.630859,1
C[C@H](C=O)CC#N,-8833.03125,1
C#CCN(C)C=O,-8831.753906,1
CN(C=O)CC#N,-9269.991211,1
C#CC[C@H](O)C=O,-9372.310547,1
N#CC[C@H](O)C=O,-9810.520508,1
C#C[C@@H](C)CC=O,-8394.614258,1
C[C@H](C#N)CC=O,-8832.913086,1
C#C[C@@H](C)NC=O,-8831.973633,1
C[C@H](C#N)NC=O,-9270.237305,1
C#C[C@@H](C)OC=N,-8831.09668,1
C[C@H](C#N)OC=N,-9269.320313,1
C#C[C@@H](C)OC=O,-9372.682617,1
C[C@H](C#N)OC=O,-9810.873047,1
C#C[C@@H](O)CC=O,-9372.080078,1
N#C[C@@H](O)CC=O,-9810.329102,1
C[C@H](C=O)CC=O,-9406.273438,1
C[C@H](C=O)NC=O,-9843.703125,1
C[C@H](C=O)OC=N,-9842.816406,1
C[C@H](C=O)OC=O,-10384.40332,1
CN(C=O)CC=O,-9843.446289,1
O=CC[C@H](O)C=O,-10383.93066,1
C/N=C(\C)NC=O,-9302.74707,1
C/N=C(\C)OC=O,-9843.517578,1
C/N=C/N(C)C=O,-9302.630859,1
CC#CC(=O)CO,-9372.512695,1
CC#CC(=O)CC,-8395.25293,1
CC#CC(=O)NC,-8832.40332,1
CC#CC(=O)OC,-9373.212891,1
C#CCC(=O)CC,-8394.90918,1
CCC(=O)CC#N,-8833.199219,1
C#CCC(=O)NC,-8832.22168,1
CNC(=O)CC#N,-9270.503906,1
C#CCC(=O)OC,-9372.96582,1
COC(=O)CC#N,-9811.238281,1
C#CCC(=O)CO,-9372.144531,1
N#CCC(=O)CO,-9810.421875,1
CCC(=N)NC=O,-9302.904297,1
CCC(=O)CC=O,-9406.631836,1
CCC(=O)NC=N,-9303.097656,1
CCC(=O)NC=O,-9844.240234,1
CCC(=O)OC=N,-9843.831055,1
CNC(=O)CC=O,-9843.836914,1
CNC(=O)NC=N,-9740.173828,1
CNC(=O)NC=O,-10281.18457,1
CNC(=O)OC=N,-10280.88574,1
COC(=N)NC=O,-10280.4043,1
COC(=O)CC=O,-10384.68652,1
COC(=O)NC=N,-10280.66797,1
COC(=O)NC=O,-10822.18262,1
NCC(=O)NC=O,-10280.76953,1
N=COC(=O)CN,-10280.33984,1
N=C(CO)NC=O,-10280.44434,1
O=CCC(=O)CO,-10383.88574,1
N=CNC(=O)CO,-10279.93555,1
O=CNC(=O)CO,-10821.44531,1
N=COC(=O)CO,-10821.07227,1
CC#C[C@@H](C)CO,-8427.25,1
CC#C[C@@H](O)CO,-9404.847656,1
CC#C[C@H](C)CC,-7449.756348,1
CC#C[C@H](O)CC,-8427.308594,1
CC#C[C@H](C)OC,-8426.946289,1
C#CC[C@@H](C)CO,-8426.939453,1
C[C@@H](CO)CC#N,-8865.283203,1
C#CC[C@H](C)CC,-7449.472656,1
CC[C@@H](C)CC#N,-7887.825684,1
C#CC[C@H](O)CC,-8427.044922,1
CC[C@@H](O)CC#N,-8865.379883,1
CCN(C)CC#N,-8323.916992,1
C#CC[C@H](C)OC,-8426.777344,1
CO[C@@H](C)CC#N,-8865.129883,1
C#CC[C@H](O)CO,-9404.648438,1
N#CC[C@H](O)CO,-9842.822266,1
C[C@@H](CO)CC=O,-9438.597656,1
C[C@@H](CO)NC=O,-9876.070313,1
C[C@@H](CO)OC=N,-9875.258789,1
C[C@@H](CO)OC=O,-10416.85547,1
CC[C@@H](C)CC=O,-8461.113281,1
CC[C@@H](C)NC=O,-8898.563477,1
CC[C@@H](C)OC=O,-9439.381836,1
CC[C@@H](O)CC=O,-9438.719727,1
CO[C@@H](C)CC=O,-9438.460938,1
O=CC[C@H](O)CO,-10416.24707,1
C#CC(=O)CCC,-8394.855469,1
CCCC(=O)C#N,-8832.975586,1
CCNC(=N)C#N,-8728.761719,1
C#CC(=O)NCC,-8832.102539,1
C#CC(=N)OCC,-8831.442383,1
CCOC(=N)C#N,-9269.583984,1
C#CC(=O)OCC,-9372.958008,1
CCOC(=O)C#N,-9811.046875,1
CNCC(=O)C#N,-9269.269531,1
C#CC(=O)COC,-9371.902344,1
COCC(=O)C#N,-9809.996094,1
C#CC(=O)CCO,-9372.274414,1
N#CC(=O)CCO,-9810.375977,1
CCCC(=O)C=O,-9406.463867,1
CCNC(=N)C=O,-9302.205078,1
CCNC(=O)C=O,-9843.856445,1
CCO[C]([NH])C=O,-9843.136719,1
CCOC(=O)C=O,-10384.54004,1
COCC(=O)C=O,-10383.50391,1
O=CC(=O)CCO,-10383.68848,1
CCC(=O)CCO,-9438.955078,1
CCC(=O)COC,-9438.569336,1
CCCC(=O)CC,-8461.520508,1
CCCC(=O)CO,-9438.771484,1
CCCC(=O)NC,-8898.689453,1
CCCC(=O)OC,-9439.598633,1
CCNC(=O)CC,-8898.761719,1
CCNC(=O)CO,-9875.982422,1
CCNC(=O)NC,-9335.637695,1
CCNC(=O)OC,-9876.661133,1
CCOC(=N)CC,-8898.081055,1
CCO[C]([NH])CO,-9875.514648,1
CCOC(=N)OC,-9875.640625,1
CCOC(=O)CC,-9439.740234,1
CCOC(=O)CN,-9876.264648,1
CCOC(=O)CO,-10416.98438,1
CCOC(=O)NC,-9876.720703,1
CNC(=O)CCO,-9876.129883,1
CNC(=O)COC,-9875.705078,1
CNCC(=O)OC,-9875.910156,1
COC(=N)CCO,-9875.336914,1
COC(=O)CCO,-10417.02539,1
COCC(=N)OC,-9874.942383,1
COCC(=O)CO,-10415.7959,1
COCC(=O)OC,-10416.63477,1
O=C(CO)CCO,-10416.20703,1
C#C[C@@H](C)CCO,-8426.868164,1
C[C@H](C#N)CCO,-8865.209961,1
C#C[C@H](C)CCC,-7449.45459,1
CCC[C@@H](C)C#N,-7887.80957,1
CCC[C@@H](N)C#N,-8324.375977,1
C#C[C@H](O)CCC,-8426.981445,1
CCC[C@@H](O)C#N,-8865.265625,1
CCN[C@@H](C)C#N,-8324.150391,1
C#C[C@H](C)OCC,-8426.769531,1
CCO[C@@H](C)C#N,-8865.0625,1
CNC[C@@H](O)C#N,-9301.641602,1
C#C[C@H](C)COC,-8426.744141,1
COC[C@@H](C)C#N,-8865.074219,1
COC[C@@H](N)C#N,-9301.557617,1
C#C[C@H](O)COC,-9404.146484,1
COC[C@@H](O)C#N,-9842.416992,1
N#C[C@@H](N)CCO,-9301.788086,1
C#C[C@H](O)CCO,-9404.401367,1
N#C[C@H](O)CCO,-9842.670898,1
C[C@H](C=O)CCO,-9438.536133,1
CCC[C@@H](C)C=O,-8461.118164,1
CCC[C@@H](O)C=O,-9438.830078,1
CCCN(C)C=O,-8898.368164,1
CCO[C@@H](C)C=O,-9438.555664,1
CN(C=O)CCO,-9875.836914,1
COC[C@@H](C)C=O,-9438.431641,1
COC[C@@H](O)C=O,-10416.03418,1
O=C[C@H](O)CCO,-10416.25781,1
C[C@@H](CO)CCO,-9470.835938,1
CC[C@@H](C)CCO,-8493.338867,1
CC[C@@H](C)COC,-8493.207031,1
CC[C@@H](O)CCO,-9471.014648,1
CC[C@@H](O)COC,-9470.794922,1
CCC[C@@H](C)CC,-7515.908203,1
CCC[C@@H](C)CO,-8493.40332,1
CCC[C@@H](C)OC,-8493.302734,1
CCC[C@@H](O)CC,-8493.579102,1
CCC[C@@H](O)CO,-9471.102539,1
CCO[C@@H](C)CC,-8493.447266,1
CCO[C@@H](C)CO,-9470.953125,1
CO[C@@H](C)CCO,-9470.745117,1
COC[C@@H](C)CO,-9470.663086,1
COC[C@@H](C)OC,-9470.513672,1
COC[C@@H](O)CO,-10448.38477,1
OCC[C@@H](O)CO,-10448.53516,1
C#CC(=O)C(C)=O,-9340.105469,1
CC(=O)C(=O)C#N,-9778.136719,1
C#CC(=O)C(N)=O,-9777.536133,1
CC(=O)C(=O)C=O,-10351.54004,1
NC(=O)C(=O)C=O,-10788.95215,1
C#C[C@H](O)C(C)=O,-9372.50293,1
CC(=O)[C@@H](O)C#N,-9810.742188,1
C#C[C@H](C)C(C)=O,-8394.969727,1
C#C[C@H](C)C(N)=O,-8832.355469,1
CC(=O)[C@@H](C)C#N,-8833.268555,1
C[C@@H](C#N)C(N)=O,-9270.652344,1
C#C[C@H](O)C(N)=O,-9809.855469,1
N#C[C@H](O)C(N)=O,-10248.09668,1
C#C[C@H](N)C(N)=O,-9268.862305,1
N#C[C@H](N)C(N)=O,-9707.123047,1
C#CC(=O)C(C)C,-8394.863281,1
CC(C)C(=O)C#N,-8832.992188,1
C#CC(=O)[C@@H](C)O,-9372.503906,1
C[C@@H](O)C(=O)C#N,-9810.552734,1
CN(C)C(=N)C#N,-8728.516602,1
C#CC(=O)N(C)C,-8831.875,1
CN(C)C(=O)C#N,-9270.051758,1
CC(C)C(=O)C=O,-9406.458984,1
C[C@@H](O)C(=O)C=O,-10384.03809,1
CN(C)C(=N)C=O,-9301.826172,1
CN(C)C(=O)C=O,-9843.452148,1
C[C@@H](C#N)N(C)C,-8323.908203,1
C#C[C@H](C)C(C)C,-7449.46875,1
CC(C)[C@@H](C)C#N,-7887.831543,1
CC(C)[C@@H](N)C#N,-8324.385742,1
C#C[C@H](O)C(C)C,-8427.008789,1
CC(C)[C@@H](O)C#N,-8865.303711,1
C[C@@H](N)[C@@H](N)C#N,-8760.931641,1
C#C[C@H](C)[C@@H](C)O,-8427.15918,1
C[C@@H](C#N)[C@@H](C)O,-8865.488281,1
C[C@@H](O)[C@@H](N)C#N,-9301.929688,1
C#C[C@H](O)[C@@H](C)O,-9404.542969,1
C[C@@H](O)[C@@H](O)C#N,-9842.8125,1
CC(C)[C@@H](C)C=O,-8461.125977,1
CC(C)[C@@H](O)C=O,-9438.805664,1
CC(C)N(C)C=O,-8898.396484,1
C[C@@H](O)[C@@H](C)C=O,-9438.742188,1
C[C@@H](O)[C@@H](O)C=O,-10416.43652,1
CC(=O)[C@@H](O)C=O,-10384.15234,1
CC(=O)[C@@H](C)C=O,-9406.674805,1
C[C@@H](C=O)C(N)=O,-9844.081055,1
CC(=O)N(C)C=N,-9302.871094,1
CN(C=N)C(N)=O,-9740.025391,1
CC(=N)N(C)C=O,-9302.792969,1
CC(=O)N(C)C=O,-9844.337891,1
CN(C=O)C(N)=O,-10281.49512,1
NC(=O)[C@@H](O)C=O,-10821.75098,1
CC(=O)C(=O)CO,-10384.32422,1
CCC(=O)C(C)=O,-9406.863281,1
CCC(=O)C(N)=O,-9844.318359,1
CNC(=N)C(C)=O,-9302.568359,1
CNC(=O)C(C)=O,-9844.208984,1
CNC(=O)C(N)=O,-10281.7002,1
COC(=O)C(C)=O,-10384.79102,1
COC(=O)C(N)=O,-10822.21973,1
NC(=O)C(=O)CO,-10821.59082,1
CC(C)C(=O)CO,-9439.042969,1
C[C@@H](O)C(=O)CO,-10416.64063,1
CCC(=O)C(C)C,-8461.504883,1
CCC(=O)[C@@H](C)O,-9439.170898,1
CCC(=O)N(C)C,-8898.464844,1
CN(C)C(=O)CO,-9876.041992,1
CNC(=O)C(C)C,-8898.712891,1
CNC(=O)[C@@H](C)O,-9876.375,1
CNC(=O)N(C)C,-9335.362305,1
COC(=O)C(C)C,-9439.607422,1
COC(=O)[C@@H](C)N,-9876.148438,1
COC(=O)[C@@H](C)O,-10417.21875,1
COC(=O)N(C)C,-9876.413086,1
CC(=O)[C@@H](O)CO,-10416.67969,1
CC(=O)[C@@H](C)CO,-9438.928711,1
C[C@@H](CO)C(N)=O,-9876.277344,1
CC[C@@H](C)C(C)=O,-8461.438477,1
CC[C@@H](C)C(N)=O,-8898.794922,1
CC[C@@H](O)C(C)=O,-9439.170898,1
CC[C@@H](O)C(N)=O,-9876.510742,1
CCN(C)C(C)=O,-8898.5,1
CCN(C)C(N)=O,-9335.587891,1
CO[C@@H](C)C(C)=O,-9438.749023,1
CO[C@@H](C)C(N)=O,-9876.178711,1
NC(=O)[C@@H](O)CO,-10854.03027,1
CC(C)[C@@H](C)CO,-8493.336914,1
CC(C)[C@@H](O)CO,-9471.088867,1
C[C@@H](CO)[C@@H](C)O,-9470.978516,1
C[C@@H](O)[C@@H](O)CO,-10448.69922,1
CC[C@@H](C)C(C)C,-7515.838867,1
CC[C@@H](C)[C@@H](C)O,-8493.503906,1
CC[C@@H](O)C(C)C,-8493.554688,1
CC[C@@H](O)[C@@H](C)O,-9471.249023,1
CO[C@@H](C)C(C)C,-8493.279297,1
CO[C@@H](C)[C@@H](C)O,-9470.888672,1
C#CC1(C)CCC1,-7416.313477,1
CC1(C#N)CCC1,-7854.662598,1
C[C@@]1(C#N)CCN1,-8291.080078,1
C#C[C@]1(C)CCO1,-8393.804688,1
C[C@@]1(C#N)CCO1,-8832.085938,1
C#CC1(C)COC1,-8393.680664,1
CC1(C#N)COC1,-8831.973633,1
N#CC1(N)CCC1,-8291.246094,1
N#CC1(N)CNC1,-8727.578125,1
N#CC1(N)COC1,-9268.517578,1
C#CC1(O)CCC1,-8393.896484,1
N#CC1(O)CCC1,-8832.180664,1
N#CC1(O)CNC1,-9268.489258,1
C#CC1(O)COC1,-9371.203125,1
N#CC1(O)COC1,-9809.424805,1
CC1(C=O)CCC1,-8428.018555,1
C[C@@]1(C=O)CCO1,-9405.535156,1
CC1(C=O)COC1,-9405.345703,1
O=CC1(O)CCC1,-9405.766602,1
O=CC1(O)COC1,-10383.0752,1
CC1(CO)CCC1,-8460.25,1
C[C@@]1(CO)CCO1,-9437.961914,1
CC1(CO)COC1,-9437.654297,1
CCC1(C)CCC1,-7482.745117,1
CC[C@@]1(C)CCO1,-8460.401367,1
CCC1(C)COC1,-8460.154297,1
CCC1(O)CCC1,-8460.44043,1
CCC1(O)COC1,-9437.825195,1
COC1(C)CCC1,-8460.151367,1
COC1(C)COC1,-9437.493164,1
OCC1(O)CCC1,-9437.994141,1
OCC1(O)COC1,-10415.3418,1
CC#CC1(C)CC1,-7416.590332,1
CC#C[C@@]1(C)CN1,-7853.10791,1
CC#C[C@@]1(C)CO1,-8394.083984,1
CC#CC1(O)CC1,-8394.075195,1
C#CCC1(C)CC1,-7416.25293,1
C#CC[C@]1(C)CN1,-7852.771484,1
C#CC[C@]1(C)CO1,-8393.818359,1
CC1(CC#N)CC1,-7854.602539,1
C[C@@]1(CC#N)CN1,-8291.116211,1
C[C@@]1(CC#N)CO1,-8832.130859,1
C#CCC1(O)CC1,-8393.838867,1
N#CCC1(O)CC1,-8832.15918,1
CC1(NC=O)CC1,-8865.268555,1
CC1(OC=O)CC1,-9406.037109,1
CC1(CC=O)CC1,-8427.908203,1
C[C@@]1(CC=O)CN1,-8864.445313,1
C[C@@]1(CC=O)CO1,-9405.486328,1
O=CCC1(O)CC1,-9405.421875,1
CC1(CCO)CC1,-8460.155273,1
C[C@@]1(CCO)CO1,-9437.768555,1
CCCC1(C)CC1,-7482.723633,1
CCC[C@@]1(C)CO1,-8460.334961,1
CCCC1(O)CC1,-8460.299805,1
CCOC1(C)CC1,-8460.155273,1
COCC1(C)CC1,-8460.001953,1
COC[C@@]1(C)CN1,-8896.571289,1
COC[C@@]1(C)CO1,-9437.549805,1
COCC1(O)CC1,-9437.59375,1
OCCC1(O)CC1,-9437.689453,1
C#C[C@]1(C)C[C@H]1O,-8393.834961,1
C[C@@]1(C#N)C[C@H]1O,-8832.162109,1
C#C[C@@]1(C)C[C@@H]1C,-7416.339355,1
C[C@H]1C[C@]1(C)C#N,-7854.686523,1
C[C@H]1C[C@]1(N)C#N,-8291.151367,1
C#C[C@@]1(O)C[C@@H]1C,-8393.852539,1
C[C@H]1C[C@]1(O)C#N,-8832.140625,1
C#C[C@@]1(C)N[C@@H]1C,-7852.925293,1
C[C@H]1N[C@]1(C)C#N,-8291.217773,1
C#C[C@@]1(C)O[C@@H]1C,-8393.93457,1
C[C@H]1O[C@]1(C)C#N,-8832.191406,1
C#C[C@@]1(C)CN1C,-7852.519043,1
CN1C[C@]1(C)C#N,-8290.828125,1
N#C[C@]1(N)C[C@H]1O,-9268.821289,1
N#C[C@@]1(N)C[C@@H]1N,-8727.800781,1
N#C[C@@]1(O)C[C@@H]1N,-9268.692383,1
C#C[C@@]1(O)C[C@@H]1O,-9371.334961,1
N#C[C@@]1(O)C[C@@H]1O,-9809.584961,1
C[C@@]1(C=O)C[C@H]1O,-9405.612305,1
C[C@H]1C[C@]1(C)C=O,-8428.141602,1
C[C@H]1C[C@]1(O)C=O,-9405.688477,1
C[C@H]1N[C@]1(C)C=O,-8864.742188,1
C[C@H]1O[C@]1(C)C=O,-9405.723633,1
CN1C[C@]1(C)C=O,-8864.364258,1
O=C[C@@]1(O)C[C@@H]1O,-10383.18262,1
C[C@@]1(CO)C[C@H]1O,-9437.739258,1
C[C@H]1C[C@]1(C)CO,-8460.228516,1
C[C@H]1C[C@]1(O)CO,-9437.864258,1
C[C@H]1N[C@]1(C)CO,-8896.838867,1
C[C@H]1O[C@]1(C)CO,-9438.016602,1
CC[C@@]1(C)C[C@H]1C,-7482.744629,1
CC[C@@]1(C)C[C@H]1O,-8460.270508,1
CC[C@@]1(C)CN1C,-7919.030273,1
CC[C@@]1(C)O[C@H]1C,-8460.492188,1
CC[C@@]1(O)C[C@H]1C,-8460.348633,1
CC[C@@]1(O)C[C@H]1O,-9437.847656,1
CN1C[C@]1(C)CO,-8896.603516,1
CO[C@@]1(C)C[C@H]1C,-8460.097656,1
CO[C@@]1(C)C[C@H]1O,-9437.602539,1
OC[C@@]1(O)C[C@H]1O,-10415.34082,1
CC(=O)C1(C)CC1,-8428.354492,1
CC(=O)[C@@]1(C)CN1,-8864.908203,1
CC(=O)[C@@]1(C)CO1,-9405.844727,1
CC(=O)C1(O)CC1,-9405.913086,1
CC1(C(N)=O)CC1,-8865.689453,1
C[C@@]1(C(N)=O)CN1,-9302.251953,1
C[C@@]1(C(N)=O)CO1,-9843.257813,1
NC(=O)C1(O)CC1,-9843.299805,1
CC(C)C1(C)CC1,-7482.726074,1
CC(C)[C@@]1(C)CO1,-8460.295898,1
CC(C)C1(O)CC1,-8460.272461,1
C[C@@H](O)C1(C)CC1,-8460.323242,1
C[C@@H](O)[C@@]1(C)CN1,-8896.891602,1
C[C@@H](O)[C@@]1(C)CO1,-9438.013672,1
C[C@@H](O)C1(O)CC1,-9437.958008,1
CC(C)(C)C1CC1,-7482.642578,1
CC(C)(C)[C@H]1CO1,-8460.203125,1
CC(C)(O)C1CC1,-8460.333984,1
CC(C)(O)[C@H]1CN1,-8896.908203,1
CC(C)(O)[C@H]1CO1,-9437.986328,1
N=C1C=CC(=O)N1,-9238.016602,1
N=C1C=CC(=O)O1,-9778.922852,1
O=C1C=CC(=O)C1,-9341.80957,1
O=C1C=CC(=O)N1,-9779.454102,1
N=C1CC(=O)CO1,-9810.994141,1
N=C1CCC(=O)N1,-9270.916016,1
N=C1CCC(=O)O1,-9811.730469,1
N=C1CNC(=O)N1,-9707.887695,1
N=C1CNC(=O)O1,-10248.74707,1
N=C1COC(=N)N1,-9707.074219,1
N=C1COC(=O)N1,-10248.72559,1
N=C1COC(=O)O1,-10789.51953,1
N=C1NC(=O)CO1,-10248.65332,1
N=C1NCC(=O)N1,-9707.723633,1
O=C1CCC(=O)C1,-9374.486328,1
O=C1CCC(=O)N1,-9812.503906,1
O=C1CNC(=O)C1,-9811.765625,1
O=C1CNC(=O)N1,-10249.48145,1
CC1=CC(=N)OC1,-8833.082031,1
CC1=CC(=O)CC1,-8396.614258,1
CC1=CC(=O)NC1,-8833.750977,1
CC1=CC(=O)OC1,-9374.65332,1
N=C1C=C(N)CO1,-9269.893555,1
NC1=CC(=O)CC1,-8833.59375,1
NC1=CC(=O)NC1,-9270.571289,1
NC1=CC(=O)OC1,-9811.532227,1
CC1=CCC(=O)C1,-8396.366211,1
CC1=CCC(=O)N1,-8833.755859,1
CC1=CNC(=O)C1,-8833.671875,1
CC1=NCC(=N)N1,-8729.229492,1
CC1=NCC(=O)N1,-9270.857422,1
CC1=NCC(=O)O1,-9811.75293,1
NC1=NCC(=O)N1,-9707.730469,1
C[C@@H]1C=CC(=O)C1,-8396.376953,1
C[C@@H]1C=CC(=O)N1,-8833.613281,1
C[C@@H]1C=CC(=N)O1,-8833.005859,1
C[C@@H]1C=CC(=O)O1,-9374.55957,1
O=C1C=C[C@@H](O)C1,-9373.827148,1
C[C@@H]1C=C[C@H](C)C1,-7450.664551,1
C[C@@H]1C=C[C@H](O)C1,-8428.226563,1
C[C@H]1C=C[C@@H](C)O1,-8428.256836,1
O[C@@H]1C=C[C@H](O)C1,-9405.771484,1
CC1=CC[C@@H](O)C1,-8428.367188,1
CC1=CC[C@H](C)C1,-7450.826172,1
CC1=NC[C@H](C)O1,-8865.803711,1
C[C@H]1CC(=O)CO1,-9406.448242,1
C[C@H]1CCC(=N)O1,-8865.758789,1
C[C@H]1CCC(=O)C1,-8429.09668,1
C[C@H]1CCC(=O)N1,-8866.448242,1
C[C@H]1CCC(=O)O1,-9407.335938,1
C[C@H]1CNC(=O)C1,-8866.375977,1
C[C@H]1CNC(=O)N1,-9303.368164,1
C[C@H]1CNC(=O)O1,-9844.345703,1
C[C@H]1COC(=N)C1,-8865.666992,1
C[C@H]1COC(=N)O1,-9843.448242,1
C[C@H]1COC(=O)C1,-9407.237305,1
C[C@H]1COC(=O)N1,-9844.273438,1
C[C@H]1COC(=O)O1,-10385.19434,1
C[C@H]1OCC(=N)O1,-9843.251953,1
C[C@H]1OCC(=O)O1,-10384.84082,1
CN1CCC(=O)C1,-8865.178711,1
O=C1CC[C@H](O)C1,-9406.608398,1
O=C1C[C@@H](O)CN1,-9843.870117,1
N=C1C[C@@H](O)CO1,-9843.151367,1
O=C1C[C@@H](O)CO1,-10384.72461,1
CC1=C[C@@H](O)CC1,-8428.399414,1
CC1=C[C@@H](C)CC1,-7450.828125,1
CC1=N[C@@H](C)CO1,-8865.743164,1
CC1=C[C@@H](C)OC1,-8428.301758,1
C[C@H]1C[C@@H](O)CO1,-9438.570313,1
C[C@H]1CC[C@@H](C)C1,-7483.520508,1
C[C@H]1CC[C@@H](C)O1,-8461.178711,1
C[C@H]1CC[C@@H](O)C1,-8461.043945,1
C[C@H]1C[C@@H](C)CO1,-8461.058594,1
C[C@H]1CO[C@@H](C)O1,-9438.790039,1
O[C@H]1CC[C@@H](O)C1,-9438.585938,1
C[C@]12C[C@H](C1)[C@H]2O,-8426.605469,1
C[C@@]12C[C@@H](O1)[C@H]2O,-9404.048828,1
C[C@H]1[C@H]2C[C@]1(C)C2,-7448.961914,1
C[C@H]1[C@H]2C[C@]1(C)O2,-8426.283203,1
C[C@H]1[C@H]2C[C@]1(O)C2,-8426.600586,1
C[C@H]1N2CC1(C)C2,-7885.035645,1
C[C@H]1N2CC1(O)C2,-8862.739258,1
O[C@H]1[C@H]2C[C@]1(O)C2,-9404.257813,1
C[C@]12CC(=O)[C@H]1N2,-8831.652344,1
C[C@]12CC(=O)[C@H]1O2,-9372.525391,1
C[C@]12C[C@H]1C(=N)O2,-8831.598633,1
C[C@@]12CC(=O)[C@@H]1C2,-8395.169922,1
C[C@]12C[C@H]1C(=O)N2,-8832.167969,1
C[C@]12C[C@H]1C(=O)O2,-9373.206055,1
C[C@@]12CC(=O)N1C2,-8831.853516,1
O=C1C[C@@]2(O)C[C@@H]12,-9372.59082,1
C[C@]12C[C@@H](O)[C@H]1N2,-8863.737305,1
C[C@]12C[C@@H](O)[C@H]1O2,-9404.791016,1
C[C@@]12C[C@H](O)[C@@H]1C2,-8427.137695,1
C[C@H]1C[C@@]2(C)C[C@@H]12,-7449.549805,1
C[C@H]1C[C@@]2(C)O[C@@H]12,-8427.19043,1
C[C@H]1C[C@@]2(O)C[C@@H]12,-8427.044922,1
C[C@H]1O[C@@]2(C)C[C@@H]12,-8427.055664,1
CN1C[C@@]2(O)C[C@@H]12,-8863.230469,1
O[C@H]1C[C@@]2(O)C[C@@H]12,-9404.619141,1
C[C@]12C=C[C@H](C1)C2,-7416.594727,1
C[C@@]12C=C[C@@H](C1)O2,-8394.017578,1
O[C@]12C=C[C@H](C1)C2,-8394.176758,1
C[C@]12CC[C@H](C1)C2,-7450.101563,1
C[C@]12C[C@H](CO1)C2,-8427.524414,1
C[C@]12CO[C@H](C1)C2,-8427.426758,1
C[C@]12CC[C@H](C1)O2,-8427.645508,1
O[C@]12CC[C@H](C1)C2,-8427.694336,1
O[C@]12CO[C@H](C1)C2,-9404.957031,1
C[C@@]12CC[C@]1(C)C2,-7449.656738,1
C[C@]12CO[C@@]1(C)C2,-8427.020508,1
C[C@]12CC[C@@]1(O)C2,-8427.175781,1
C[C@@]12C[C@]1(O)CO2,-9404.487305,1
C[C@]12CC[C@@]1(C)N2,-7886.185547,1
C[C@]12CC[C@@]1(C)O2,-8427.375,1
O[C@]12CC[C@@]1(O)C2,-9404.604492,1
C#C[C@H]1CC(=N)O1,-8798.425781,1
N#C[C@H]1CC(=N)O1,-9236.604492,1
C#CC1CC(=O)C1,-8361.823242,1
N#CC1CC(=O)C1,-8800.109375,1
C#C[C@H]1CC(=O)N1,-8799.077148,1
C#C[C@H]1CC(=O)O1,-9340.052734,1
N#C[C@H]1CC(=O)O1,-9778.204102,1
N=C1C[C@H](C=O)O1,-9810.032227,1
O=CC1CC(=O)C1,-9373.493164,1
O=C[C@H]1CC(=O)N1,-9810.760742,1
O=C[C@H]1CC(=O)O1,-10351.64551,1
O=CN1CC(=O)C1,-9810.544922,1
