embs0,embs1,embs2,embs3,embs4,embs5,embs6,embs7,embs8,embs9,embs10,embs11,embs12,embs13,embs14,embs15,embs16,embs17,embs18,embs19,embs20,embs21,embs22,embs23,embs24,embs25,embs26,embs27,embs28,embs29,embs30,embs31,embs32,embs33,embs34,embs35,embs36,embs37,embs38,embs39,embs40,embs41,embs42,embs43,embs44,embs45,embs46,embs47,embs48,embs49,embs50,embs51,embs52,embs53,embs54,embs55,embs56,embs57,embs58,embs59,embs60,embs61,embs62,embs63,embs64,embs65,embs66,embs67,embs68,embs69,embs70,embs71,embs72,embs73,embs74,embs75,embs76,embs77,embs78,embs79,embs80,embs81,embs82,embs83,embs84,embs85,embs86,embs87,embs88,embs89,embs90,embs91,embs92,embs93,embs94,embs95,embs96,embs97,embs98,embs99,embs100,embs101,embs102,embs103,embs104,embs105,embs106,embs107,embs108,embs109,embs110,embs111,embs112,embs113,embs114,embs115,embs116,embs117,embs118,embs119,embs120,embs121,embs122,embs123,embs124,embs125,embs126,embs127,mol_index,atomic_number,coordx,coordy,coordz,ldalabel,gnumarker,gnucolor,layer,atomizationE,NMR,NMRlinpred
-0.3219104,0.05229806,0.21452184,1.589087,2.0667233,-0.18120182,0.594499,-1.5504658,-1.1762462,-0.10560179,0.7741225,0.30467516,-0.26532775,-0.24730742,1.500776,-3.2111382,0.7802657,0.225241,1.7445935,-0.827149,0.96429545,-1.2259295,-2.1204734,0.062613845,0.14223135,1.6004028,-0.3051291,0.36376357,-0.9942779,-0.49745476,0.95875895,2.1593204,0.3081386,0.43556756,2.6287062,-0.91284716,1.9144349,0.8781094,-0.20897818,-1.5576066,0.10439384,0.21282452,-0.61570895,1.0623314,1.1843667,-0.7888864,1.3011024,0.48258856,1.0561196,0.8901003,-0.49529648,0.53758353,2.101261,0.6120236,-0.52602744,3.5985825,1.326224,1.4205079,-1.8960493,0.39606482,-0.9333126,1.5116708,0.7158992,-0.14273205,-0.23025912,-0.9762169,-0.3588484,-0.7091649,-0.26758397,0.23203215,-1.2690451,0.09236388,-0.28779754,-0.9767392,-0.7239163,-0.06691356,0.1996625,0.036271796,1.1327786,-0.20155132,1.8229904,0.95892364,-2.1908555,-0.9109283,-1.6575556,-0.17271407,-2.6648488,2.642865,-0.9612687,-0.5509303,1.5021226,-1.3620201,-0.35042408,1.5793597,-1.4049268,0.79935026,-0.5398936,0.029262543,-0.7273159,2.376944,0.021737248,-1.407345,0.39255112,0.024616778,0.70305514,-0.99724865,0.22562361,-1.2716526,-0.026975721,-1.0338297,-0.53503776,0.51870835,-1.6094214,-2.5312428,1.7875324,0.047216553,-0.8067535,-0.93169165,-1.3132659,-0.044950873,0.4612639,2.0076957,1.0605936,-0.9547694,-1.0185279,0.92288065,0.5776004,-1.5572373,117,6,-2.2591524,0.1311762,-0.34801412,7,2,4620980,5,-1033.4794,57.8,55.4893933
-0.6020265,0.17021495,-1.1360722,0.6023553,0.864791,0.19079053,0.39690003,-0.931298,-0.8521652,-0.04486631,0.8377486,-1.3608193,-0.19599919,-1.0937409,0.509963,-1.3749437,0.78547,0.44628045,0.80747056,-0.41397232,0.38755006,-0.12272884,-1.4211173,0.60033655,0.93419325,0.8429121,0.8468359,1.4688747,-0.15405467,0.5774407,0.32180753,0.909562,-0.12050891,0.22769946,2.268134,-1.7892793,2.3887455,1.9899491,-0.69515,-0.6757282,0.70279986,1.2824694,-0.082159534,1.5074186,0.6301906,0.6702265,0.60352194,0.48036483,-0.8144317,-0.19011572,0.49173597,0.33704096,1.0911361,1.0412023,-1.606968,3.1418614,1.1099515,1.6913602,-1.4691005,0.105580956,-1.343618,2.6877053,0.34214035,-0.48347571,0.3282687,0.06376473,-0.5958786,-0.85677797,-0.11013673,0.83517814,-0.36737758,-0.5815934,-0.11315254,-0.6607392,-0.29141292,0.939402,1.1653924,-0.11627406,0.100714445,0.92774063,1.741445,1.0454094,-0.6957922,-1.1912742,-0.06008188,-0.6172478,-1.2514154,1.1226832,-1.7750782,0.98794603,1.4642133,-0.75614387,-0.32153723,0.34252346,0.069679566,0.44689304,-1.1099019,-0.09041359,-0.49259663,1.3233025,0.41065034,-1.5315402,1.5996912,-0.34788427,0.06479105,-1.7937642,-0.10369448,-0.8745558,0.015020311,-1.0742042,0.9856949,0.5443439,-1.1552478,-0.7863127,1.1391377,-1.2291385,-0.16187167,-0.18568152,-0.5829872,-0.26909268,0.990161,0.61064106,0.40640488,-0.9538603,-0.059201278,0.6471174,0.65884376,-1.5712613,117,6,0.08434752,0.0123762,-0.60251415,5,1,11529966,5,-1033.8357,59.1,61.57204945
-0.700875,0.29712197,-1.6786504,0.8944002,0.44458652,-1.9632204,0.004775792,-2.8192499,0.9273077,-0.14487329,2.125501,-1.381293,-0.71614414,0.08772774,-1.4030901,0.661181,0.80989075,-0.6356306,1.5647969,-3.0899935,-1.0615219,0.5399471,-1.8224341,1.8595192,-1.3151022,-0.7084411,0.10578649,0.046350896,-0.84152627,2.115492,-0.7595127,1.7817101,-0.4834693,-2.498236,0.13569939,0.112559356,3.5617661,0.44079682,-1.2364852,2.4811811,0.11601478,-0.10980511,-1.5907781,1.4300039,1.1286056,-1.01858,-1.9253474,2.2811744,-1.5423523,0.63777137,0.172955,0.5111854,-0.5515444,3.342361,-1.4099834,1.0318446,-0.8483546,1.5874431,-0.419604,-0.52138174,-0.40935877,2.3798313,-2.0113792,0.19407937,2.944875,1.9438586,-0.10393903,-1.4551625,0.6591105,-1.9356842,2.7297068,-0.43199867,0.71912307,-1.0440977,-1.1358094,1.4744931,1.1242762,0.5334748,-0.8507175,0.7080874,-0.7209227,0.5931518,-0.48800898,-1.4720536,-0.34304142,-1.2708898,-0.8900966,0.6586577,-2.1906762,1.6598535,-0.30826688,0.43229473,-0.24616136,-2.825683,-0.42603052,-1.7874825,1.7729968,1.281136,-0.14214954,-0.9460119,0.22824743,-2.7788754,-0.26806876,2.9493282,-0.34358317,0.62384856,0.30272368,-0.39942428,-1.1446922,-1.5684984,1.9083133,0.44093162,-0.848267,1.0696065,0.1327831,-3.62525,0.20262134,-0.69565594,1.2771735,-1.7844422,1.0521293,0.23902257,-0.82562613,0.16319495,1.5153048,0.75036335,0.7983219,-0.3695187,117,6,1.3689475,-0.0766238,0.11068588,41,3,13468991,5,-1034.6085,115.9,122.008069
-1.3367853,0.6195508,-0.5188937,0.34025735,-0.10245131,-0.80419165,0.6462665,0.6704239,1.6928535,1.5885842,0.47629035,-0.7902178,0.3151357,-0.96292925,0.5884849,-0.27108005,1.261814,-0.35200274,1.5561923,-0.9035182,0.47931063,-1.3820591,-0.41546926,1.1898167,-0.13324931,-0.14457475,0.7946959,3.1087837,-0.5449009,1.1798143,-1.4635835,0.08529687,0.036257833,-0.2042737,0.6812986,-1.3856405,1.8485173,2.5362866,1.1558107,-0.45470795,-2.15454,0.51600283,-0.39068747,1.1220345,-0.24360752,0.9332435,-1.4457233,1.0511191,-2.4032857,-0.47519147,-0.7251382,0.6198816,-2.1327407,0.93177974,-2.5244827,2.782181,-0.83485544,0.50551164,-1.1788409,0.46676204,0.09745669,2.873453,-1.9080229,-0.4076139,1.9442581,0.6726483,0.36390722,-1.5967811,-1.1122724,-1.023513,1.6489625,-0.99798,0.5122026,1.5855676,-0.2031554,0.35214567,0.42525554,0.2256845,-0.44676012,0.9541339,-1.2991396,-0.6728612,-0.000858367,-0.16447553,0.64302516,-0.5382307,-2.7221744,-0.07865089,-1.515854,0.33352825,1.384213,-0.8631377,-0.46943995,-0.104792014,0.4077788,-0.15410498,0.88792014,1.1331377,-1.0392691,-0.17208657,1.8008757,-1.2485626,0.35906756,1.3757492,-1.2303407,0.53224945,-0.72090214,0.11137305,-2.0037289,-1.5957557,1.0237292,0.14433816,-1.3680897,-1.1792905,0.5552668,-2.101558,-1.082435,-0.04167442,0.10567231,-2.7352705,1.2746981,-0.06773813,-0.2767899,-0.26264286,1.0960584,-0.35060108,1.370208,-1.1380137,118,6,2.5839343,-0.009980029,0.0836186,39,7,16729344,5,-1034.6633,70.24,88.67808146
-1.8407274,0.952559,-1.6428354,-0.36426008,0.32952398,-0.8447492,1.0754757,-0.7310899,1.6041802,2.2467277,0.6907393,-1.681325,-0.42024112,-0.4302817,0.27840474,-0.06598599,0.4029476,-0.5491951,0.94627464,-1.0032933,-0.13545105,-0.4985751,-0.37877393,1.6815265,0.18905634,-1.3439202,0.98790604,1.7970428,-1.5588223,1.6080966,-1.3425821,1.3575048,-0.4616485,-1.0664399,0.8465035,-1.4744791,2.280324,1.7957969,0.19373852,1.5135773,-0.7922723,-0.8324989,-0.9672846,2.1548252,0.35148627,0.47431985,-0.93481946,1.1441491,-3.271007,-0.2936532,0.29888606,0.33093312,-0.2286651,0.8949616,-1.8349596,1.9323106,-1.7711381,-0.28292966,-0.25667548,0.9434997,0.46189076,2.6574864,-2.436189,-0.1620112,1.914763,0.5228336,0.44709527,-0.9337468,0.5397433,-1.1680338,2.2820823,-1.8954041,1.0806935,0.7252165,-0.90882015,0.24957341,0.34458673,0.31612873,-0.10736638,1.1342845,-1.104066,-0.54821247,0.4769921,-1.7951075,-0.27098948,-0.8949802,-1.4137039,-1.0083876,-1.8947678,0.56716114,0.20736824,0.058325432,-0.7688544,-0.63550526,-0.41122717,-0.57681245,0.63254297,1.5047307,-0.5289227,-0.69323057,1.595499,-1.8231292,0.8207915,2.6214652,-0.9100157,1.31651,-1.5615015,-0.56998724,-2.4808228,-1.0463889,0.68459445,-0.2094521,-0.73372996,-0.87080044,-0.19527704,-3.5312967,-0.12026504,-0.9362293,1.0645522,-1.5918113,1.3596536,-0.67249644,-0.35438085,-0.09491488,2.157771,-0.13886812,1.5706478,-1.901225,118,6,1.4259343,-0.17568004,-0.18788141,38,7,8421376,5,-1034.9521,81.17,93.12304306
-0.7587933,0.84713703,-2.0176508,0.29312688,0.014963357,0.79262644,0.6304125,0.046745002,0.04886219,-0.56956315,0.29712462,-1.1507967,-0.31364718,-0.92566866,0.328283,-1.1690037,0.6237779,-0.14082646,1.502912,-1.3824376,-0.11634022,0.33850455,-0.1719855,1.1106803,-0.031624407,-0.920522,1.254414,1.1966267,0.37415448,1.1188749,0.08734602,0.13411427,-0.83717144,0.36107966,1.2022005,-2.2702758,2.8319974,1.6695409,-0.3398142,0.06217879,0.8039621,0.9906055,0.19353752,1.4671623,-0.31599337,0.70262367,0.67070067,-0.5422919,-1.5556067,-0.23099008,0.57216716,1.4150567,0.9779802,-0.49353036,-2.30294,2.9952564,0.71562463,1.6181245,-1.5062964,-0.5917236,-1.4885516,2.9327955,-0.6457013,-0.38321018,0.81540304,0.074190915,-1.0172398,-1.6045442,-0.3948462,-0.6351585,0.8178083,-0.13480587,-0.23843366,1.8933088,0.029335767,1.7097219,1.4111919,-1.1893969,-0.56972957,0.59201354,0.11648595,-0.2805165,-0.72364616,-0.27219543,0.40788978,-0.19659454,-1.4960849,0.27383417,-1.9891088,0.5543065,0.2228269,-1.5178969,0.31707177,-0.7178469,-0.17877425,-0.22002894,-1.3122299,1.2059697,0.28671178,-0.108318314,0.6315378,-0.22470117,0.9683434,0.16481617,0.79230154,-1.8561676,0.76740366,-0.77508897,-0.1890774,-0.32726818,1.99795,0.7745416,-1.2908115,0.20999327,0.55457735,-1.8185521,-0.091560006,-0.5858128,0.5837708,-0.5709841,2.0738242,-0.14437896,0.07433553,-0.4130983,0.19098575,0.95536685,-0.1759184,-1.3336279,118,6,0.010634314,-0.38238,-0.5254814,2,5,10145074,5,-1034.0823,22.73,14.91953127
0.26119518,0.34092206,-1.6089277,0.91168606,1.705972,-0.6327878,0.31500596,-1.6445357,-0.6156131,0.4090156,1.4130974,-1.2382814,-0.75663495,-0.66368544,0.9839474,-2.6884499,0.85212344,0.20590258,1.9979211,-1.3151941,0.42022014,-0.15642534,-0.37111333,1.386477,0.64079344,-0.232506,-0.2028175,-0.10503054,-1.5431964,0.5614128,0.42900756,2.5480118,-0.027121887,-0.29408586,2.4007213,-0.81798565,2.0459764,0.9457204,-0.13816577,0.057949394,1.0635083,-0.99025625,-1.355638,0.8185322,1.5162709,-0.8994224,0.9351353,-0.38019532,0.54811704,0.2138671,-0.06392838,0.36925894,2.2727377,0.26540202,-0.5641226,3.218996,0.22427052,0.5344926,-1.9326327,0.9305062,-0.19645652,1.4162177,0.034166753,-1.109399,0.99429786,0.15259506,0.052377343,0.32850257,-0.50248444,0.23235424,-0.3731463,0.16356096,-0.37074405,-0.9692153,-0.6965875,-0.39359894,0.47556728,-0.7549078,0.59036994,-1.25873,1.8380994,0.51555085,-1.5971751,-0.6370517,-1.3753369,-0.23474747,-1.7730869,1.740522,-1.7898126,0.40533537,0.38768458,-0.64897704,-0.72761184,1.1365554,-0.20721927,1.0663372,-0.3049062,0.7313191,-0.16609135,2.3596978,0.062692575,-1.5329702,0.6216309,1.1298991,-0.29851758,-0.8633304,0.5084382,-1.096768,0.6888609,-1.0193655,0.44194862,0.8473911,-1.5444593,-1.733547,0.9998568,-1.1780097,0.26852366,-0.84393996,-1.2988054,-0.26285055,-0.040267453,1.1301928,0.4393729,0.004078087,-0.16441372,1.5003183,0.6003865,-1.4831501,118,6,-0.9086657,0.34901997,0.4458186,5,1,11529966,5,-1033.692,60.73,63.93990326
-0.964702,0.6159051,-1.0368755,0.17171459,0.850085,-1.3189074,0.034297347,-2.856397,1.4685158,0.08784479,1.8193041,-1.6991924,-0.43320835,0.68797934,-1.2900789,-0.09546855,0.815266,-1.171059,0.70969045,-2.8256283,-0.5819295,0.40106064,-2.1268926,1.9097655,-0.8057041,-0.12977472,0.35491714,0.3940011,-1.0992682,2.2825928,-0.37512735,1.905831,-0.5653483,-2.301744,-0.120418385,0.5730802,2.907912,0.6102209,-1.8265654,2.498631,0.34350938,-0.45655128,-1.4929602,1.8674905,1.0393417,-0.43315428,-1.4900126,2.2680495,-1.5203909,0.9565046,0.37018737,0.24497122,0.07978436,3.3409123,-1.1464942,1.0374355,-1.0416036,-0.05396235,0.012072653,0.15547758,0.07504502,2.1155915,-2.0983531,0.5645168,2.5595095,1.2744678,-0.27379593,-0.60127866,1.1983364,-1.3846744,2.88472,-0.70192355,0.9750754,-1.8265055,-1.6613305,1.5121604,0.46424425,1.0909417,0.056708157,0.64104825,-0.53182036,0.6962716,-0.47718698,-1.5787455,-0.3488057,-0.7661454,-0.8216368,0.73195666,-2.0732725,1.7012777,-0.69839436,0.98297393,-0.95070416,-2.7773004,-0.545764,-1.5857164,1.6358961,1.7065518,-0.23656592,-0.5200369,-0.041513085,-2.809608,0.054011494,3.1819358,0.22812484,1.2001681,-0.14944115,-0.5547179,-1.3067697,-1.9002285,0.92972517,0.43611878,-0.94072616,0.22208485,-0.12247957,-3.5662346,0.3733579,-0.7096056,0.8578512,-1.6326616,0.25371242,0.51130396,-1.0613174,0.8595355,2.0512302,-0.06683794,1.2450048,-0.35790715,119,6,1.4046773,0.20950073,0.07636307,41,3,13468991,5,-1034.7153,118.9,137.2627762
-0.8692175,0.68434155,-2.275108,0.51602167,0.16219454,0.5182318,0.86768794,-0.16913569,-0.7702569,-0.6520459,0.2840103,-0.94666123,-0.74597514,-0.9442484,0.50169545,-1.5486739,0.56328666,-0.21046492,1.926924,-1.6766452,0.04180062,0.1730743,-0.74956656,0.8305952,-0.22313431,-0.66631585,0.8866178,1.4573635,-0.19727279,1.0408171,-0.14528778,-0.3020024,-0.6856733,0.35717112,1.8593763,-1.8081329,2.7022443,1.3633873,0.25536466,0.131116,1.1429,1.357517,-0.18013117,1.2711918,-0.38531503,0.666976,0.8049427,-0.26093626,-1.9199347,-0.7897497,0.42135036,1.329498,1.2053043,-0.39772493,-2.7338533,2.621045,1.1894943,2.2125158,-1.0912144,-0.66560173,-1.486946,2.7702506,-0.29288295,-0.87617975,0.44282097,0.12781395,-1.0306811,-1.8665373,-0.56485355,-0.44678923,0.24707568,-0.34463626,-0.8792713,2.3384619,0.38601622,1.6429187,1.422159,-1.1681311,-1.0243983,1.0894754,0.45642444,-0.29852515,-0.57920516,-0.5500026,0.7720674,-0.31511724,-0.924516,0.08333713,-2.2265346,0.93178344,0.6921578,-2.051289,0.5750513,-0.5732982,-0.085325405,-0.037038445,-1.1800811,0.44894537,0.1912096,0.1474247,0.18439803,-0.20974559,1.087701,-0.28960797,0.797974,-2.0020432,0.8680322,-0.82844055,-0.30953753,-0.25567576,2.4169009,0.8018109,-1.0331912,-0.054029852,0.30933106,-1.825621,-0.19278643,-0.2305904,0.2879697,-0.44191715,2.36665,-0.010985866,-0.13433059,-1.388261,0.14154378,1.6093011,-0.30214036,-1.3690987,119,6,0.014377258,0.63480073,-0.09623693,2,5,10145074,5,-1034.0048,21.42,16.42846651
0.07435188,0.4283123,-1.7827557,0.90024984,1.7584847,-0.8548343,0.40467528,-1.86652,-0.8568,0.5151746,1.5887747,-0.9584704,-0.44728962,-0.59298897,0.75973535,-2.912645,0.43543494,0.06484485,1.9714757,-1.0869285,0.54106295,-0.014093734,-0.562592,0.8508631,0.5561486,0.055988476,-0.3806567,-0.05625701,-1.7257707,0.3443944,0.21367902,2.675178,0.15418032,-0.22349519,2.7284944,-0.52837306,2.155332,0.98142815,-0.3201577,-0.048115462,1.201442,-0.88670564,-1.2099795,0.69555604,1.5996034,-0.56386065,1.207583,-0.58244425,0.6324098,0.13275278,0.10625111,0.54135555,2.1240602,0.09161098,-0.5737131,3.337338,0.5363301,0.3364842,-1.765849,1.249306,-0.31318817,1.3837874,-0.15234247,-0.780092,0.83188593,0.019701928,-0.108196735,0.42052704,-0.49590808,0.5546032,-0.62642026,0.048422784,-0.31629944,-0.54271656,-0.64278585,-0.34266117,0.19352257,-0.39353776,0.42149454,-1.3866432,2.019026,0.43353346,-1.5630691,-0.6844529,-1.4796253,-0.2796668,-1.3974483,1.6737067,-1.6244049,0.31041425,0.3057045,-0.9125826,-0.48274463,1.1279773,-0.04714638,0.9707115,-0.6630063,0.88439965,-0.45189148,2.6830196,0.057052672,-1.3652248,0.8634061,1.2459934,-0.052019596,-0.95389116,0.027017107,-1.5515127,0.47244036,-0.8123559,0.09890054,0.7080793,-1.7383925,-1.6150076,1.0903401,-1.0318178,0.20898423,-1.1543283,-2.0033596,-0.19031942,-0.16780338,1.5478295,0.50973475,0.29906625,0.024137259,1.4434763,0.6977302,-1.3904939,119,6,-0.9285227,-0.55729926,-0.029836936,5,1,11529966,5,-1033.6636,57.53,64.66282701
-0.5520367,0.74344796,-0.6643697,0.5061247,0.8479787,0.6931121,0.43338275,-0.78279376,-0.31376168,-0.5029767,-0.096586406,-0.07448587,-0.637493,-0.12819535,1.4072703,-3.6158743,0.8282657,-0.832061,1.6391834,-1.6894331,0.5392274,-0.71901023,-1.1877478,0.8208511,-0.32500443,0.77105963,0.27190495,0.6240628,-1.2484752,0.81864464,0.25969163,0.33273423,-0.4583141,0.6335129,1.6036557,-0.9282614,1.9782596,0.9862747,0.5916668,-0.4956472,0.19876707,-0.23091581,0.27455845,0.656584,-0.13745609,-0.6908254,2.2322965,-1.0181712,-0.06761695,0.5067218,-0.7518127,1.2788755,2.7966316,-0.8672751,-2.0174246,3.3541355,0.84072,0.6395383,-2.097606,0.6067052,-0.77578616,1.8491995,-0.05159369,-0.22004086,0.46732122,-0.44096908,-0.4223749,-0.9034831,-0.6317333,-0.6348034,-0.04160604,0.45266163,-1.4172857,0.8858449,-0.35263926,0.73727643,0.3711555,-0.5499963,0.64292026,-0.49866796,0.47576147,-0.48942077,-1.7837079,0.5510913,-0.1815081,0.45538834,-1.9370731,2.4718003,-1.6955492,-0.1520641,0.14324662,-1.8782983,-0.074638516,0.57593524,-1.3691126,0.220009,-0.89507484,1.011436,0.18089268,1.6091428,0.22365381,-0.15448725,-0.052429557,0.4646209,1.395667,-0.9437028,1.1569562,-1.445769,0.20468093,-0.8210442,0.9485035,0.5490145,-1.6517949,-2.3225806,0.59159315,-0.2343219,-0.35547432,-0.6935448,-1.1033058,-0.08610228,1.2226068,1.0775026,0.47404957,-0.97815454,-0.619812,1.599325,-0.23478028,-0.8197944,120,6,-2.0664444,0.61202717,0.3788702,3,1,3329330,5,-1033.7378,13.47,9.232057229
-0.6584885,1.313793,-2.4056497,0.6586193,1.2988243,0.23667158,0.355089,-0.83648396,-0.53453404,-0.4819318,1.4762082,-0.76902354,-0.85920936,-0.24114281,0.95585644,-3.4238276,0.7858372,-0.9516173,1.2413912,-1.6792932,0.4574445,0.059396178,-0.17512998,1.2284677,0.09660863,-0.2400712,0.35753727,0.2601707,-2.1816363,0.67697453,0.15136887,1.2262944,-0.6525602,0.44306827,1.8732085,-0.80290943,2.3283174,0.9491353,0.24244884,0.195707,1.5833566,-0.7847777,-0.3173223,0.74506176,0.16146305,-0.019782268,1.9734942,-1.2644532,-0.87488645,-0.33308116,-0.14301565,0.7843294,3.1538231,-0.49652344,-2.3052456,3.0105827,0.7800015,-0.06643653,-2.0884626,0.6858246,-0.544902,1.7761015,-0.6336397,-0.59483516,0.90820533,-0.3194063,-0.3340532,-0.21292156,-0.6389295,-0.30468827,0.17913282,0.24282655,-1.233341,0.50680965,-0.46667117,0.37482402,0.27597368,-0.8368207,0.16101474,-1.1415416,0.2704422,-0.62123513,-1.8943737,-0.2623789,-0.54856,0.09742722,-0.56739,1.4090754,-2.1114337,0.1956077,-0.52528703,-1.4168845,-0.37008962,0.5460428,-0.6196048,0.46141854,-1.0767379,0.8154968,0.20278336,1.7247267,0.046468973,-0.05388683,0.10768348,0.85109127,1.2870121,-0.9828938,0.34031814,-1.4281574,0.022330187,-0.38162452,0.553046,1.2093099,-1.4939128,-1.8908376,0.037788957,-1.5667661,0.35777938,-0.8538441,-0.752939,0.2620338,1.241355,0.56863606,0.026876427,-0.42650917,-0.06478486,1.4303076,0.087303385,-1.4218837,120,6,-1.2371445,-0.28397283,-0.53012985,2,5,10145074,5,-1033.8369,15.79,8.972621091
-1.298935,0.9312576,-2.4813724,0.73580813,0.5178088,0.8649513,0.6411185,-0.2282747,-0.29356018,-0.69229114,0.4393895,-0.4487509,-0.6915876,-0.8865292,0.91986287,-2.3016195,0.56553185,-0.39965567,1.2203263,-1.6870153,0.11932695,-0.03658034,-0.33030468,1.0073326,-0.033464044,-0.8488283,1.0855268,0.55748796,-1.1507485,0.9159344,0.17686601,0.27315617,-1.2275747,0.31296375,1.4528916,-1.7533208,2.3913271,1.2812079,0.07715537,0.11620787,1.3830783,0.27495408,-0.054449096,0.9891793,-0.063087225,0.33667463,0.85742325,-0.6676282,-1.4686319,-0.035030782,0.44815582,0.954691,2.0944664,-0.9323161,-2.7963994,2.9403982,1.1385825,1.4734951,-1.5152133,-0.31561995,-1.3334079,2.363435,-0.59351385,-0.38891825,0.42120355,-0.019336589,-1.0292867,-1.3466694,-0.30582482,-0.53892046,0.2658214,0.012458392,-0.96271074,1.4227452,-0.42842323,1.3788217,1.0015191,-0.875323,-0.4405772,0.42823613,0.21949683,-0.20815335,-1.4003059,-0.5942744,0.4520967,-0.11618895,-0.5270791,0.86171585,-2.0544858,0.6462506,0.48645163,-1.2656547,-0.09968439,-0.2389428,-0.47359502,-0.0848154,-1.0785612,1.0063323,0.5192518,0.25231996,0.01522148,-0.2795955,0.5269071,0.48149925,0.7872277,-1.2658142,0.72618586,-1.1523153,-0.12680405,-0.6710496,1.5819918,1.1128398,-1.373559,-0.90447927,0.27958548,-1.654622,-0.1476157,-0.21706295,-0.22965705,-0.38011578,2.3799767,0.45819983,-0.06294655,-0.8911264,0.002206624,1.4647894,-0.3429863,-1.2995273,120,6,0.025855586,-0.80897284,0.14347017,2,5,10145074,5,-1033.9331,45.79,48.52609499
-0.76658356,-0.3797468,-1.0264052,0.2031757,1.2229345,-0.21602456,-0.23917279,-2.42807,1.1435167,0.07048775,1.734835,-1.5139756,-0.24008784,-0.3262151,-0.17693248,-1.5403441,0.43749073,0.18535417,0.7733966,-2.4606702,-0.12272916,-0.9565068,-1.4964621,1.8888395,-0.4131297,0.2712544,0.016245142,-0.20541337,-1.065337,1.1426971,-0.29132873,1.8891582,-0.76449007,-0.9379549,1.261332,-0.8011297,1.6835169,1.4122186,-1.0291102,0.7184888,1.3153684,0.026381195,-2.0545156,0.7865323,1.3756802,-1.1705322,0.0892845,0.392621,0.025874615,0.09937048,0.0438162,0.23568597,1.7894845,2.0059135,-1.272378,2.0810943,0.04171759,1.2732245,-1.2486557,0.43576524,-0.98737216,2.5376468,-0.25725317,0.7745216,1.7290651,0.96343094,0.36182582,0.43680787,0.60435045,-0.9094445,1.7057914,-0.5815252,0.27963555,-2.091004,-0.9857379,1.0368787,0.49508157,0.046228588,1.1436917,0.3674463,0.70173216,1.5217488,-1.0310175,-0.41728443,-0.6022724,-0.64975023,-1.040037,1.3132957,-1.6328434,1.3085918,-0.05609983,-0.0872466,-2.1565633,-0.12375629,-0.75054836,-0.16865425,0.5276438,0.94818443,-0.16212414,1.0782834,0.024066746,-2.4624949,0.40942997,2.5204394,-0.37240446,-0.36736083,-0.42358467,-1.1972141,0.52122307,-1.4300951,1.1153058,0.36851722,-1.512594,-1.3440568,0.8764082,-1.8375491,0.81853247,-1.2678834,-0.22944134,0.21962279,0.79910827,0.96379143,-0.7065309,0.3588222,0.8927058,1.5281423,0.06277466,-1.542187,120,6,1.0814556,0.26022714,0.25737017,21,13,2003199,5,-1034.0444,201.94,185.4847746
-0.26169378,0.39040723,-0.61202615,1.0534334,0.62089777,0.18029,0.7770733,-0.56395745,-0.97238934,-0.6414684,-0.14517552,0.1428358,-0.49044392,-0.46101314,1.231688,-3.3582647,0.6277901,-1.1944438,2.5045416,-1.7807335,0.59505564,-0.65453,-1.3237239,0.32339352,-0.7125056,0.35532215,0.061501633,0.12620455,-0.9895923,0.4931251,0.1268011,0.62993824,-0.38317627,0.93990064,2.0804162,-0.963855,2.33965,0.52208805,1.0528425,-0.74842846,0.83727884,0.38430414,-0.107910946,0.36353254,-0.19658798,-0.30869716,2.1172986,-0.6223644,-0.25340843,-0.050093994,-1.1016526,1.0118241,2.6485116,-0.37326214,-1.9718417,3.110768,1.1726292,1.2340541,-2.4184546,0.4224944,-1.2853343,1.7803138,0.0636619,-0.44473365,0.20144221,-0.37371838,-0.45802194,-1.696609,-0.59342086,-1.0580256,-0.69211054,0.23301665,-1.54832,1.5232847,0.09380418,0.8199811,0.55754644,-0.4975963,0.6321703,-0.04276277,0.53729403,-0.57634544,-1.8409826,-0.2669403,-0.78955317,0.12722044,-1.7329383,1.7083377,-1.7749937,-0.17204121,0.6999077,-2.290389,0.3959371,0.8300013,-1.0496843,0.67484,-0.64635926,0.38940316,0.07051635,1.4584615,0.06881674,-0.18254489,0.07997614,0.058894962,1.7408892,-0.80510795,0.83822125,-1.2404945,0.2085083,-0.31011403,1.4686494,0.59325755,-1.765635,-1.698947,0.39488903,-0.81153595,-0.36726078,-0.64735126,-0.51690245,0.25781363,1.8234904,1.3232138,0.5333076,-1.6646807,-0.93460655,2.215374,-0.8897939,-1.3301032,121,6,-2.2867656,0.2877906,-0.37693936,3,1,3329330,5,-1033.675,14.64,17.58373674
