embs1,embs2,embs3,embs4,embs5,embs6,embs7,embs8,embs9,embs10,embs11,embs12,embs13,embs14,embs15,embs16,embs17,embs18,embs19,embs20,embs21,embs22,embs23,embs24,embs25,embs26,embs27,embs28,embs29,embs30,embs31,embs32,embs33,embs34,embs35,embs36,embs37,embs38,embs39,embs40,embs41,embs42,embs43,embs44,embs45,embs46,embs47,embs48,embs49,embs50,embs51,embs52,embs53,embs54,embs55,embs56,embs57,embs58,embs59,embs60,embs61,embs62,embs63,embs64,embs65,embs66,embs67,embs68,embs69,embs70,embs71,embs72,embs73,embs74,embs75,embs76,embs77,embs78,embs79,embs80,embs81,embs82,embs83,embs84,embs85,embs86,embs87,embs88,embs89,embs90,embs91,embs92,embs93,embs94,embs95,embs96,embs97,embs98,embs99,embs100,embs101,embs102,embs103,embs104,embs105,embs106,embs107,embs108,embs109,embs110,embs111,embs112,embs113,embs114,embs115,embs116,embs117,embs118,embs119,embs120,embs121,embs122,embs123,embs124,embs125,embs126,embs127,embs128,pk1,ldalabel,gnumarker,gnucolor,mol_index
0.7725501,-0.3072921,1.212809,-1.6911452,0.2851174,1.8048058,0.4568059,2.8776639,-0.6405091,-0.44806206,-1.4782307,3.8972347,-0.27572078,2.9452837,-0.321626,0.39483252,1.3301947,0.31722698,0.99627274,1.3188764,1.5550504,-0.18572107,0.7015481,0.017409563,-0.5187527,-0.7149733,1.5673198,2.606649,1.9602977,0.19279812,1.0938321,-2.7952085,1.3150277,0.054046035,0.84905636,0.5470216,-3.4393568,-0.50638473,0.52220094,0.44739285,-1.3760965,0.70758605,-2.0575342,0.04335761,-0.39655662,2.8180873,-0.58372456,-0.28296918,0.17304568,-1.7088051,-0.6613455,-0.22816415,-2.2946863,-1.1686425,-0.6803163,-2.7295365,-2.1736732,0.26113895,1.0058624,0.3180455,1.4355909,-1.5316317,0.9118579,-0.87432,-0.48251456,-0.49947965,1.1880164,-0.089819714,-0.3482585,0.007053614,-3.371344,1.1473992,-0.14455022,2.3897808,-0.5325458,-0.20158732,0.78741944,-2.4944956,-3.5848978,-1.489506,0.4170012,-1.5487293,0.13273662,1.4699576,0.46394384,2.022885,-1.0535976,-2.205653,-0.67141104,-1.3997738,-0.11642468,-1.933564,0.08942209,-0.48022723,-0.20469588,0.94317585,-0.12318057,-0.0397467,-1.1137156,-0.5246736,-1.3217182,1.0673065,-0.5303621,-0.78813374,-0.60322356,-1.0072695,0.93241876,0.16179025,1.0181109,-0.33249608,-0.8918032,0.3320421,-0.04822731,-0.86166245,-0.1624736,2.6879005,0.45344657,3.2612422,0.44259098,-2.8039703,-0.4107353,0.29794982,-0.32717294,0.707402,0.7233647,-1.0649769,-1.8628577,0.015955415,11.31,7,2,11393254,421
-0.8602232,-0.26180273,1.2264724,-0.14962007,1.2644756,3.3210106,-0.24728201,1.9558251,-1.2056416,0.7521262,-1.8363119,4.1005383,-1.792603,0.87601537,0.63330567,-0.85512793,0.1752538,0.91044104,-0.50355595,0.13279304,1.3486925,-1.0621297,-0.94585824,-1.2965964,-0.44945216,0.15543884,2.2206988,1.7217435,2.3464038,-0.5279448,0.5132711,-0.9706742,0.53785115,0.4974094,1.3477151,0.5353111,-1.730342,1.4914694,-0.5116257,-1.7345874,-0.57227004,0.53028536,-0.66704804,1.2088039,-0.9371221,3.7649505,0.58564055,-0.06667161,-0.6867533,-0.7412791,-0.86348075,0.15628229,-2.0247164,-1.2109339,-0.6111348,-1.5043052,-0.47010309,0.6297222,0.9530392,-0.9775375,1.7879965,-0.80992585,0.23120922,-2.0666342,-1.2621878,-0.99613416,0.6879089,-1.4024314,-0.4705366,1.2737021,-2.7137427,0.81927824,-0.7153684,2.6195383,-0.19192988,0.71084136,0.016490638,-1.0212393,-3.1761088,-0.67947066,-0.5008762,-0.8037095,-0.49833152,-0.87316763,0.38282,0.38689205,-1.7913996,-1.5361979,-0.86279756,-0.7269321,-0.49310255,-1.2813746,0.56833005,0.14265421,0.5579109,0.7366828,-1.037689,0.5701823,-0.22479773,-1.072924,-0.49782836,1.2906442,-0.030531108,-1.6630476,0.25459692,0.46621042,0.6456972,-0.7713963,-0.9245502,-0.90558213,0.77541363,0.9316546,-1.2002543,-0.91385734,-0.0802753,2.2840896,0.5295414,3.008416,-0.0534271,-2.3319652,0.70587283,0.7797369,-1.2790117,0.5162319,0.48719937,-1.1166955,-1.2193961,-0.08794373,2.81,8,5,6266528,422
-0.37677705,-0.4376079,2.0266392,-1.6983185,1.2723312,1.7515709,-0.85875285,2.922491,-0.5733657,0.5352214,-1.4228555,4.49343,-0.5199425,2.0412757,0.7073732,-0.054064542,1.4270742,2.0541866,0.39261925,0.2990815,1.6713262,-1.6163515,0.22471681,0.76153976,-0.82033664,-0.19062868,1.2384695,1.9083893,2.6777594,-0.44672036,0.69836116,-3.3174205,1.3389047,-0.36872065,1.0956752,0.75302553,-3.02396,-0.026164353,0.7914343,-1.7861497,-1.5463561,0.8296219,-0.9667719,-0.39010227,-0.116223715,2.6102805,-0.5029867,0.11132994,0.6020998,-2.1671472,-1.4883585,0.46325955,-2.8057034,-0.7846103,-0.86724603,-2.452801,-1.4466095,0.05401975,-0.21886742,0.2298046,1.044875,-0.6399158,0.8043824,-2.3035066,0.0726267,-1.0340585,2.0900092,-0.6933371,-1.6648064,-0.5097062,-2.3085907,1.9370952,-0.66086525,1.9769492,-0.1578996,-0.47100028,1.6808957,-1.8483589,-2.4207542,-0.82676333,-0.63322407,-1.2526443,-0.6168503,1.1346494,1.0616181,1.0564427,-2.538442,-1.3352203,-1.3577409,-0.25472158,-0.033504546,-0.27615532,0.75448364,0.39108664,0.37062833,1.4079396,0.004324913,0.72876453,-0.92849255,-0.6885764,-1.2403815,1.6524734,-0.3344769,-0.96309805,-0.23266234,-0.9400927,1.8351135,0.5254867,0.7940071,-0.95604545,1.9080268,0.3004486,-1.3225863,-1.5087004,-0.21439135,2.3285546,0.9284889,3.7123542,0.1519467,-3.1861105,0.53326356,0.38620988,-0.9494506,-0.16121805,0.089037046,-0.3375563,-0.9814655,0.6572902,3.02,8,5,6266528,423
-0.035559,-0.34699315,1.1834259,-1.6194096,1.0565752,0.8398463,-0.6171784,2.4837844,-1.7523913,0.34718704,-1.046291,3.0665925,-1.8036275,2.1080616,-0.15370315,-0.59521675,0.44539177,1.8043928,-0.20826578,0.9005659,2.1160805,-1.4104928,-0.31048456,0.6211402,-0.59033906,0.8540751,0.8952826,1.8884386,1.3467306,-0.086176276,0.40042377,-2.886348,1.1019018,-0.33914208,1.3720675,1.3308392,-1.6106538,0.32665262,0.48831546,-1.8813885,-1.6201588,0.11148277,-1.0551085,1.3116114,-0.28631872,2.6595473,0.2662663,0.00198561,0.77297026,-2.8370202,-1.2309521,1.1027942,-2.2033486,-1.2230608,-0.8602333,-1.3127,-1.7242509,0.52614075,0.41764277,-0.2528979,0.9026691,-0.40219113,1.1267738,-1.8410771,-1.0523876,-0.43381488,2.27613,-1.7174642,-0.52944237,0.13164717,-2.0941734,1.5399799,-0.38497108,2.4543467,0.70111287,0.10245928,1.5698674,-2.250475,-3.6085596,-1.6230531,-1.0327501,-1.3951968,-1.0806725,1.3702059,0.7618624,0.79578716,-1.9854134,-2.1710865,-0.07345851,-0.37028652,0.6662823,-0.64018214,0.37310195,-0.23155823,-0.971321,1.2637439,-1.1264563,0.3959332,-1.3623143,-0.13689005,-0.7506385,1.8205748,-0.28696397,-1.1087694,-1.3336861,-0.91210824,1.6741908,0.9551213,0.14280868,-0.9834213,1.8390129,-0.0348258,-0.6329179,-1.5464592,-0.39887094,2.3192687,-0.35200387,3.526104,-0.32431704,-3.6667013,1.1256117,0.15587726,-1.2619531,-0.75814664,-0.36073196,-0.027774036,-1.0722995,-0.8185475,3.06,8,5,6266528,424
0.0554868,0.11734986,0.47553676,-1.3833466,1.547818,1.8942688,-0.38355488,2.7071617,-0.4631365,0.07440111,-1.1325507,4.3757863,-1.4105548,2.103457,0.19162205,-0.2898593,0.18258089,1.0322826,0.8336638,0.20548399,0.80899155,-0.4474941,0.038646996,0.04003428,-0.621506,-0.44062483,2.0660048,2.2169201,2.1641889,0.20405552,0.7774601,-1.9346066,0.91896355,0.22350135,0.6441838,0.24145395,-3.046443,0.5189047,0.2956265,-0.5410851,-1.0086141,0.9327606,-0.94598854,-0.27214342,0.049746662,2.4619303,-0.9007768,-0.48399264,0.39799875,-1.072192,-0.8835306,-0.12161021,-2.6631193,-1.1781882,-0.5934069,-2.1641922,-1.1450522,0.2340196,0.86279136,0.09152889,2.2971108,-1.1324602,0.44209573,-1.5491803,-0.86196494,-1.2900288,1.5447584,-0.5861578,-1.4340088,-0.13887596,-2.2915292,1.6290249,-0.2606991,2.2480721,-0.35624343,-0.45700452,0.84303045,-1.9445004,-3.0387318,-1.0911998,-0.15173149,-0.98525447,-0.5214537,-0.009140193,0.37168264,1.1216731,-1.9540166,-2.1821613,-1.2250273,-1.2759169,-0.16836238,-0.5455549,0.87399125,0.41066927,0.6626983,0.85915077,-0.22615291,0.2795746,-0.90986127,-0.47466046,-1.3713639,1.3081282,0.31678936,-0.48074555,0.07874964,0.007318363,1.3834374,0.24747083,-0.14239104,-0.9734278,0.935096,0.05355698,-1.261914,-0.8510215,0.22323939,1.965474,0.6915384,2.8372753,-0.47089952,-2.528749,-0.21611398,0.58432597,-0.8022201,0.72521687,0.5454779,-0.78612137,-1.3915176,0.19943559,4.36,8,5,6266528,425
-0.0742597,-0.2508957,1.0733844,-1.7067755,1.6570387,1.4984953,-0.64403147,2.4606376,-0.48325732,0.13852215,-1.1838611,4.2629,-1.5830116,2.050884,0.18582714,-0.5730265,-0.14637351,1.8792145,0.050347596,0.1244039,0.94924146,-1.6137148,-0.19968656,0.083587095,-0.77792084,0.009040147,1.7937579,2.0848804,1.9702004,0.21093461,0.7478369,-2.1925128,1.0349089,-0.1858159,0.98729986,0.41868645,-2.9998596,0.6106142,0.31569287,-1.0475084,-1.2286314,0.68023336,-0.5883391,0.4056713,0.24417445,2.140271,-0.5085951,-0.5232891,0.4672671,-1.1273593,-1.0508393,-0.20381737,-2.6434712,-1.0967925,-1.0041052,-1.8326769,-1.0775943,0.25868,0.5457255,-0.055712342,2.0067067,-1.0772898,0.6968958,-1.7761822,-0.9900438,-1.0935216,1.7638524,-1.0651639,-1.0741329,-0.22408068,-2.3115814,1.9173459,-0.6114208,1.7504737,-0.32930428,-0.28693062,1.3540199,-1.7202933,-2.6717963,-0.9049446,-0.11234105,-0.93187606,-0.58646274,0.7243419,0.87650776,1.0805997,-2.1967335,-2.0854452,-1.1248587,-0.7049815,-0.048605204,-0.5260751,0.9903852,0.43508834,0.37950876,1.1456151,-0.38844115,0.4719173,-0.66465724,-0.2932757,-1.6122824,1.0100108,0.15550119,-0.45219913,-0.6723174,-0.32058734,1.2637696,0.17455631,0.42051005,-1.3682929,1.759773,-0.49200124,-1.3045008,-0.9472462,-0.017477185,2.1626828,0.5631798,3.0356133,-0.5803534,-2.5068276,0.16949809,0.5320817,-0.7855374,0.045617223,0.21023002,-0.4260878,-0.9737249,0.04903358,4.06,8,5,6266528,426
0.5575272,0.34965375,0.6568337,-1.5054979,1.4637885,2.0184488,-0.40671086,2.6843638,-0.57569855,0.050210834,-1.4863672,4.2329416,-1.162966,1.8942351,-0.025311515,-0.4195331,0.29717502,1.0433879,0.6468308,0.006579697,1.0210404,-0.7662508,0.12545422,0.34467298,-0.6669611,-0.47354347,2.0511208,2.104121,2.3554952,-0.23168203,0.8014184,-2.0406654,0.79964113,-0.03483355,0.94403684,0.40729994,-3.40213,0.5631888,0.09222466,-0.26359117,-0.77296704,1.1473017,-1.652516,-0.54497665,0.004315019,2.5467565,-0.7628434,-0.74644274,-0.09226924,-1.2381861,-0.84323776,-0.03160982,-2.9733877,-0.99526,-0.64774513,-2.259795,-1.4933224,0.32600936,0.5074754,-0.24540949,2.245547,-1.381259,0.46053058,-1.6889584,-0.6549074,-0.93756443,1.8834368,-1.0197154,-1.3031752,0.10458534,-2.8611817,1.6582208,-0.25626874,2.04876,-0.19562684,0.11462942,0.62597305,-2.0518281,-2.9577243,-1.0404127,-0.072285056,-1.1204271,-0.5243442,0.31139922,0.4300069,1.0482317,-1.9025807,-2.3760881,-1.5617611,-1.3239807,-0.042618066,-0.2953904,0.8539809,0.47586137,0.58645403,0.89749676,-0.076180845,0.3691279,-1.0919869,-0.6307306,-1.9782364,1.4668201,0.46575966,-0.5506835,-0.038004175,0.14803487,1.5024607,0.20955011,0.4877579,-0.77133906,1.0452529,0.55721307,-1.0476322,-0.73150563,0.34504563,1.9985102,0.49290717,2.8905687,-0.62760234,-2.821628,-0.33830947,0.96294135,-0.5763226,0.83560055,0.4031084,-0.5881225,-1.6170764,0.1986484,4.01,8,5,6266528,427
-0.25751883,-0.3266461,1.3491424,-1.5917445,1.7280054,1.2628199,-0.4668578,2.2838802,-0.7572773,0.23103291,-1.2962639,4.179117,-1.4676142,2.0445483,0.08170861,-0.7160631,-0.08889228,2.058229,-0.14667198,0.34204996,1.5246025,-1.7178471,-0.26891524,0.27785698,-0.71040356,0.1439043,1.7831414,1.8019562,1.7658124,0.18457794,1.0317081,-2.5496364,0.5959231,-0.7801194,1.4045511,0.62053037,-2.8536577,0.6154008,0.4299037,-1.2570915,-1.3508931,0.5279596,-0.69937176,0.4349327,-0.063456506,2.2927384,-0.3714167,-0.48807278,0.10500768,-1.6664824,-1.3375952,0.06457278,-2.4478226,-1.3337259,-1.258267,-1.5041437,-1.5462327,0.50636685,0.4314212,-0.4290575,1.6095935,-1.0743744,0.66818583,-1.963947,-1.1794338,-0.6004604,2.0061073,-1.0244561,-0.85031766,-0.36151475,-2.5871968,1.7553756,-0.76141196,1.7862978,-0.051742714,-0.060578443,1.0382019,-1.852119,-2.728011,-0.9849622,-0.31029564,-0.90718335,-0.5822238,1.1323167,1.2015238,1.1782948,-2.253328,-2.1440432,-0.59592295,-0.6184706,0.17541564,-0.8489936,0.47236204,0.071676865,-0.1604479,1.361692,-0.21968445,0.668061,-0.53423995,-0.4933543,-1.4553363,1.1942184,0.040439192,-0.5153121,-0.90333384,-0.13829824,1.6387513,0.23668572,0.6938195,-1.1496435,1.7780639,-0.20061064,-1.0039837,-1.1158448,0.067657545,2.1870217,0.68328047,3.2080357,-0.7751029,-2.8101785,0.15692282,0.49484324,-0.89897776,-0.475924,-0.04795094,-0.35425976,-1.3233447,-0.17161198,3.34,8,5,6266528,428
-0.07848859,-0.19795376,0.8577876,-1.6783371,1.5873353,1.7320759,-0.53760844,2.349627,-0.40390053,0.04482019,-1.2254382,4.6072817,-1.8277417,2.0555363,0.40815333,-0.62706,0.22867039,1.7537508,0.054379284,0.13560526,0.88688743,-1.6355664,-0.34396756,0.14720523,-0.7454783,-0.14659607,1.8528363,2.0927784,1.9504138,0.254145,0.66803,-2.1111283,0.8665129,0.066519916,0.9202894,0.65515417,-3.1676533,0.5655808,0.20082688,-1.1342176,-0.88439506,0.8002368,-0.81102574,0.20422637,0.5637948,2.1584814,-0.65112996,-0.5932992,0.38714606,-1.23047,-0.819312,-0.42971742,-2.8592412,-1.1106784,-0.8935759,-2.0809102,-1.0905325,0.3378602,0.589216,0.0756529,2.1924477,-1.0550611,0.693829,-1.5858759,-0.97083,-1.233268,1.8398335,-0.98903596,-1.3231151,-0.21193357,-2.3051772,1.8839544,-0.61642724,1.9406184,-0.3197201,-0.4066912,1.3135983,-1.7187514,-2.686544,-1.0315213,0.001790404,-0.5177383,-0.6185946,0.2157979,0.46935517,1.196238,-2.1777031,-2.319864,-1.1122887,-0.8202205,-0.1172331,-0.6596253,1.0994396,0.8049414,0.5874236,1.1355116,-0.34783423,0.24507573,-0.79428375,-0.19592598,-1.7380784,1.0967064,0.13671178,-0.4289465,-0.4796144,-0.11481643,1.2532172,0.028963774,0.17264703,-1.4982502,1.5269924,-0.7170343,-1.6323923,-0.94904864,0.12438013,1.9980726,0.66342926,2.9090343,-0.78757274,-2.3627706,0.23099881,0.5600996,-0.8068253,0.3393271,0.36718944,-0.59079015,-0.82061946,0.11367242,4.38,8,5,6266528,429
-0.26006323,-0.3768642,1.2538016,-1.6536303,1.6636205,1.4096017,-0.4149769,2.1627107,-0.6382735,0.25544572,-1.2667478,4.386509,-1.6276491,1.9867028,0.28948572,-0.7805551,0.08275755,2.000316,-0.04416564,0.32204384,1.4833397,-1.7295337,-0.43122795,0.17376858,-0.7674395,0.026046365,1.8057201,1.8249493,1.7696872,0.23158836,0.7538098,-2.3837748,0.54239273,-0.44152498,1.1897637,0.7491634,-2.9637089,0.44502807,0.32754016,-1.2812219,-1.2978344,0.5788599,-0.72657204,0.4828189,0.10908675,2.3748808,-0.37193206,-0.64238447,0.16554235,-1.4551084,-1.1492714,0.12711225,-2.6651328,-1.1940744,-1.0687809,-1.5263991,-1.4278983,0.5147453,0.51378644,-0.25745705,1.7256432,-0.99136364,0.62437946,-1.8712112,-1.08189,-0.8118609,1.9113714,-0.85999614,-0.99619836,-0.23363762,-2.3988051,1.7450198,-0.75165933,1.8781698,-0.121353924,-0.17282742,0.98876524,-1.6617016,-2.7426238,-1.1231842,-0.12670916,-0.64708954,-0.6025823,0.72403526,0.84623873,1.2965482,-2.1444588,-2.1290922,-0.52300376,-0.680492,-0.010146439,-0.7966865,0.69457066,0.3384186,-0.03498733,1.2959926,-0.28358114,0.53585076,-0.6202083,-0.54532015,-1.4451576,1.310026,0.015931424,-0.6805815,-0.77203107,0.12084028,1.6529982,0.26702476,0.47091463,-1.3299348,1.5096214,-0.3921802,-1.2659428,-1.0644414,0.037162542,2.1751742,0.7700583,3.0805008,-0.68476593,-2.7515755,0.2934708,0.4828334,-0.89705783,-0.3653907,-0.019747257,-0.34186745,-1.1767328,-0.02373926,3.446,8,5,6266528,430
0.39911553,0.3785859,0.41633493,-1.5721154,1.649813,1.8416152,-0.5472157,2.7624173,-0.36265877,-0.023980796,-1.1766365,4.196268,-1.3002794,2.0880077,0.10539031,-0.24070966,0.20377558,1.0547513,0.7891775,0.003374413,0.7466867,-0.736647,0.17094448,0.20440371,-0.5646833,-0.62051576,1.9691997,2.1894183,2.185558,0.07317591,0.6606128,-1.93926,0.9303904,0.22684169,0.70888525,0.24402618,-3.29564,0.4907973,0.26073682,-0.3892967,-0.84972495,1.0027755,-1.2087789,-0.3590787,0.18248314,2.2417388,-0.9032822,-0.6537386,0.2550794,-1.1666466,-0.8391649,-0.182095,-2.8186967,-0.8635254,-0.68671685,-2.2068346,-1.1102858,0.27002358,0.6679039,0.004019082,2.3493032,-1.2993828,0.6350646,-1.5307283,-0.9259155,-1.1931201,1.6485435,-1.0119565,-1.401697,-0.17397541,-2.478841,1.8510036,-0.39433527,2.0151012,-0.29433286,-0.18353102,1.0157292,-1.91744,-2.988306,-1.1014762,-0.16198048,-1.1424344,-0.5281449,0.14908022,0.5778349,1.0174978,-1.8801943,-2.3597019,-1.3798108,-1.2686957,-0.2936729,-0.4885206,1.0534341,0.6502212,0.6551929,0.8476706,-0.3038642,0.23916359,-0.8958851,-0.49662143,-1.6427401,1.2858565,0.41327024,-0.45269668,-0.07299605,-0.000284284,1.4155204,0.119718045,0.10463254,-1.0173984,0.9942114,0.25506073,-1.1648912,-0.6081471,0.26512742,1.962975,0.6288002,2.7874222,-0.58164084,-2.71726,-0.3655954,0.6894404,-0.71358335,0.7696616,0.61054707,-0.6644738,-1.4592859,0.1267949,4.52,8,5,6266528,431
-0.6086665,-0.6433576,1.264673,-0.4910525,1.4527304,2.62683,-0.10660661,2.112823,-1.0147456,1.0503088,-1.7628417,4.121847,-2.444378,0.907919,0.6373731,-1.0355484,-0.28633887,1.7251374,-0.28122997,0.3163464,1.4010863,-1.6457975,-0.6001343,-0.44142464,0.006509185,0.5320283,2.1107976,1.6651965,1.9646877,0.15865353,0.7631823,-1.2778509,1.0915103,-0.52921635,1.7650616,0.28433895,-1.8217225,0.92293155,-0.5093106,-1.286717,-0.6662245,-0.12057312,-0.77153736,1.2521781,-0.6795587,3.1448321,0.7147924,-0.27333373,-0.40741926,-1.3281369,-1.5744715,0.22081214,-2.1844895,-1.5017043,-0.5217883,-1.378564,-0.61931413,1.109467,0.7406655,-1.1829352,1.1980754,-0.6396574,0.44352156,-1.722573,-1.571936,-1.1584783,1.2720833,-1.4579332,-0.53189504,1.0648503,-2.9907708,1.4248477,-0.79605055,2.0750957,-0.50446284,0.11931978,0.07555997,-1.1959523,-3.0468938,-0.6652714,-0.43840748,-0.567519,-0.11337509,0.22334528,0.72783864,0.5228358,-2.1148398,-1.5871224,-0.54633546,-1.0607848,-0.12991141,-1.2701315,0.20335302,-0.2527414,-0.054534256,0.98181933,-0.67157984,0.68968964,-0.098140866,-0.86373985,-0.72760665,1.3959177,-0.2837677,-1.4318916,-0.27290356,0.56374013,0.9073387,-0.5039789,-0.2531953,-0.9150374,1.3651485,0.21429187,-1.2174938,-0.86477125,-0.5366214,2.5780041,0.6582369,3.263132,-0.14166078,-2.6708355,0.5850848,0.61338407,-1.7623893,0.04958427,0.2893834,-0.7105588,-1.1460736,-0.26256573,4.4,8,5,6266528,432
0.37616903,0.041652575,1.4213352,-0.5708635,1.0529416,2.7300873,0.7873962,2.4722714,-1.0220577,-0.46446523,-1.0541255,3.3307943,-0.8979056,2.2386787,-0.5242902,0.008016661,0.7898923,0.30362588,0.24977797,1.0367801,1.6592213,0.8086576,0.40418437,0.05173348,-0.16487077,-0.8532619,1.9714968,2.0711944,1.6820998,0.32389086,1.3118026,-1.842968,0.47124952,0.16559285,0.9184005,0.44161224,-2.5804892,0.055978388,0.002141416,0.1278289,-1.1675589,0.5833156,-1.624386,0.30172008,-0.20345595,2.8084345,-0.17672983,-0.38922447,0.347388,-1.6997929,-1.0368971,-0.34029144,-1.677299,-1.5350198,-0.51425767,-2.7041872,-1.7109046,0.12640175,0.66444457,-0.124311805,2.1603713,-1.014666,0.8558566,-1.2066314,-0.407573,-0.7639343,0.8307526,-0.15846023,-0.06776035,0.618928,-2.7700922,0.61225516,-0.082802996,2.0112357,-0.6751026,-0.35131627,0.5426037,-2.0663185,-3.1112766,-1.4666162,0.34583572,-1.6636913,-0.6940355,0.46775803,-0.15095209,1.7323278,-0.7354398,-1.9598794,-0.2607166,-1.6258732,-0.60655665,-1.180234,-0.008890837,-0.18195662,-0.40569073,0.788849,-0.16980371,0.21145171,-0.7595444,-0.63623434,-1.2468846,1.3198992,-0.006001324,-1.3860502,-0.07921011,-0.9059863,0.9661257,-0.023820028,0.49831322,-0.097451076,0.116560936,1.0038422,-0.116511375,-0.40046608,-0.07206909,2.3927705,0.9147506,3.0534952,0.52111197,-2.4554822,-0.18066382,0.22234648,-0.059844673,1.4072282,0.7513161,-0.7892737,-2.1493611,-0.3799383,6.85,7,2,11393254,433
0.8288922,-0.2521407,1.0240483,-1.1104443,0.8353518,1.9707888,0.38999107,2.6341987,-1.7345812,-0.5274981,-1.2141635,3.8594224,-0.28933132,2.5914202,-0.43214482,0.448767,0.61804616,-0.20413047,1.1490606,1.4452701,2.1758213,0.73317754,0.39644334,0.81619,-0.01644805,-0.019120097,1.0070153,2.4464726,0.44320917,0.46565992,1.4148898,-2.3736022,0.9277783,0.009099901,0.6840911,1.1620898,-2.636573,-0.37432736,0.26088935,0.22564004,-1.0624025,-0.09685415,-1.7570652,0.47834206,-1.0375133,2.5475311,-0.2741021,-0.40542448,-0.0512774,-1.5885726,-0.6490671,-0.2447765,-1.4972851,-1.3839294,-0.17544687,-2.398602,-2.2234573,0.51958805,0.32622847,0.5108386,1.6282575,-1.0971798,1.0483165,-1.4251287,-0.40404284,-0.3512214,0.9259268,0.052430693,-0.11381313,0.71288353,-3.0045428,1.0053477,0.46148652,2.0517976,-0.58626515,0.15781868,0.22035888,-2.2844152,-3.2293115,-1.8090436,-0.21503577,-1.4045606,-0.35937113,1.057966,0.3335091,1.3594837,-0.49290478,-1.8376551,-0.109271675,-1.7082974,-0.5761448,-1.2629156,-0.21932772,0.018964231,-0.077046886,1.150126,0.07250273,0.2896721,-0.26906514,0.11414488,-1.7506969,0.91710955,-0.8028983,-0.56201595,-0.019988127,-0.92664945,0.43712544,0.27286682,0.95229167,-0.21368138,-0.7308878,0.8254122,-0.093732625,-0.24110004,-0.36081773,1.8516109,0.53800786,3.759568,0.6291782,-3.6037412,-0.1263547,-0.6861155,-0.39121792,0.18755549,0.80689275,-0.28925863,-2.3818045,-0.60159415,10.38,7,2,11393254,434
0.17262506,-0.21034376,0.8414475,-0.8719435,1.1318637,1.993383,0.5627153,2.63449,-1.879334,-0.35889897,-1.1523378,3.2820425,-0.5903183,2.4283423,-0.43370253,0.3162958,0.41315973,-0.07374433,1.4451414,1.3370187,1.9898332,0.4861072,0.20971836,0.51443326,-0.29683113,-0.018063575,1.8272719,2.2646697,0.7024781,0.41927636,1.1593924,-1.6714916,0.9575505,-0.13376078,0.7463987,0.8720544,-2.5287247,-0.5431364,-0.002250671,-0.25069112,-1.1077309,0.07123768,-1.6553773,0.8274933,-1.2697773,2.3658457,-0.29622817,-0.20410398,0.27214685,-1.7315599,-0.5244198,-0.070341185,-1.586377,-1.5430992,-0.49513867,-2.3104577,-1.885653,0.21315143,0.8389915,0.004212856,1.8804845,-1.3243216,0.71869427,-1.2430648,-0.24239571,-0.2660587,0.9675225,-0.2036842,0.18838468,0.8177988,-2.714725,0.85026693,-0.003290921,2.5186977,-0.5496912,0.18371779,-0.053164482,-1.7349842,-3.8605614,-1.4311469,-0.023168772,-1.3899608,0.22575046,0.8320369,0.13599557,1.5346596,-0.61311907,-2.198231,0.18288407,-1.8886938,-0.3149649,-1.8294986,0.3339862,-0.42000794,-0.7160826,0.9423551,-0.052225202,0.67484385,-0.5829556,-0.45577204,-1.2903392,1.582776,-0.7973149,-1.083655,-0.73300827,-0.45747942,0.6491023,-0.056923956,0.8164979,-0.22323434,-0.5552795,0.9016768,0.55026615,-0.27674794,-0.5732306,2.248171,0.45079228,3.8887024,0.41027865,-2.8166256,-0.06697303,-0.44951755,-0.035768807,0.4706552,1.1233078,-0.6046798,-2.328309,-0.5691389,9.92,7,2,11393254,435
0.41280383,-0.08667427,0.85545886,-0.97409976,0.7107527,2.560672,0.48200467,2.786212,-1.8036362,-0.46482703,-1.405331,3.2143354,-0.2850839,2.3559496,-0.4626904,0.7683403,0.59997165,-0.20715603,1.1034597,1.2111913,1.7795408,0.8965962,0.38123626,0.5913198,-0.3094043,-0.14469245,1.4989604,2.3450582,0.8940376,0.30073074,1.2227933,-2.2306323,1.0188448,0.033238985,0.9943987,0.7099879,-2.6706898,-0.29691958,0.20681423,0.55275357,-0.78311026,0.27328575,-1.5760154,0.8900026,-1.1160297,2.770875,-0.52699816,-0.26508766,-0.18600067,-1.6986284,-0.72899497,-0.44923672,-1.5135719,-1.4117773,-0.3649669,-2.1578257,-2.0271544,0.20847276,0.9253175,0.17069909,2.019979,-1.319749,1.1578652,-1.2152696,-0.4200881,-0.2988783,0.8539344,-0.52083784,0.28175315,0.87905186,-3.367106,0.9550395,0.110951245,2.2871528,-0.814179,0.48703426,0.072148606,-2.1104105,-3.5059838,-1.6548741,0.026103735,-1.3313937,-0.1748237,0.7491033,0.3182915,1.7954913,-0.57720035,-2.310659,-0.2458814,-1.9231075,-0.41360766,-1.3910955,0.11608186,-0.014536768,-0.3438415,0.9857685,-0.12034106,0.45805585,-0.52814066,-0.5307693,-1.7736474,1.2894884,-0.61482227,-0.8691822,-0.37624463,-0.75721216,0.7421171,-0.08956522,0.9499382,-0.12876095,-0.6457147,0.9366927,0.339221,-0.5124563,-0.40742746,2.1415255,0.18126142,3.4401429,0.84721243,-3.207867,0.049800694,-0.55050075,-0.14779952,0.37305623,1.2388538,-0.24715787,-2.062561,-0.55845314,10.02,7,2,11393254,436
